Review Text,Rating,sentiment_label
"mantap,tinggal dipermudah lagi segala nya",5,positive
okk lah kalau begitu,5,neutral
perawatnya ramah2 baik disiplin juga,5,neutral
"Aplikasi ga jelas banget. ngabisin anggaran doang. tidak membantu samsek. mau daftar aja susah, input no hp sampe berapa kali tapi otp nya ga nongol2, udah gonta-ganti no hp, ganti hp, tapi sama aja. Dev nya gimana si?",1,negative
"aplikasi kochak, capek banget nungguin kode verifikasi lewat SMS udah hampir sejam gua duduk nungguin, tolong lah, bikin sistem baru tapi kondisinya kek gini ngerepotin doang",1,neutral
"sangat membantu walaupun responnya lama, tapi memaklumi karna banyak yang harus dilayani",5,neutral
otp gak masuk masuk,1,neutral
kenapa susah banget masuk JKN Mobel kode verifikasi tidak di kirim2,1,negative
sangat membantu masyarakat dalam pelayanan kesehatan dalam era digitalisasi,5,neutral
"daftar akun kok susah bgt, harus modal pulsa. ganti WA aja sih dah ga jaman SMS",1,negative
apk appaan inih...sesudah di update...mau login lagi susah banget..gak bisa masuk lg...daftar ulang selalu muter2 alasannya...dibilang NIK salah..atau pasword salah..trus dibilang capsha salah...dll...bgitu terus,2,negative
kepaksa banget pake apk ini,1,neutral
aplikasi gak jelas.,3,neutral
So Nice and Comfortable,5,neutral
"sulit masuk padahal internet full, terlalu banyak bug, apk kurang support. perbaiki segera.",1,neutral
"ini gimana ya,ko kode verifikasi nya ngga datang datang",5,neutral
"bug nya di benerin dulu lah, jaringan lancar tapi di anggep sedang offline, gw mau kontrol nenek gw jadinya tertunda tundan ini aelah",1,neutral
aplikasi burik ga jelas ga bisa daftar berobat. TOLONG DI BENAHI,1,neutral
gak jelaassssss susah di aksesnya,1,negative
jelek banget tiba-tiba keluar sendiri... mana kdang lemot,1,negative
ga bisa login mulu,1,neutral
"halah pemerintah buat apk, tmbh susah msyarakat aja, orang mw berobat di faskes mesti daftar h-1, lu mikir aja klo masyarakat yg berobat udh jompo, kaga ngerti HP terus gak blh berobat di faskes gtu?? otak lu pemerintah yg dipikir proyek doang buat aplikasi..",1,negative
"aplikasi kocak ngeribetin sering error' kaga di urus buang buang anggaran negara aja, benerin lah kocak",1,negative
gak bisa dibuka muter aja dari 2 jam yang lalu,1,neutral
boking control pake aplikasi bukan nya mempermudah ini mah malah mempersulit gangguan terus APK g guna,1,neutral
"server sering eror, sangat mengecewakan",2,negative
susah sekali login nya..,1,negative
"selalu bug,sebenernya berfungsi gak si",1,neutral
"Please, ini dikasih anggaran berapa sih? Server aja kaya gak kuat buat nampung, Astaghfirullah... capek banget cuma mau ""daftar""",1,neutral
"beberapa Fungsi kurang bisa digunakan, seperti pembayaran Bpjs, selain itu Aplikasi terbilang lelet padahal wifi/data yang digunakan sudah cukup cepat untuk aplikasi lain....",2,neutral
bug ga jelas,1,neutral
mantap pelayanannya terimakasih dan sukses selalu,5,positive
"aplikasi pemerintah, angaran dana besar, buat menerima verifikasi nomer aja susah. sadarlah itu dana buat apa aja woy",1,negative
"aplikasinya kenapa dah, mau perivikasi aja susah amat",1,negative
"kalau tombol mulai tidak bisa dipencet lalu solusinya apa, apk sangat penting tapi eror cukup lama ga dibenarkan secepatnya",1,positive
terima kasih sangat mempermudah sekali,5,positive
ini jkn berfungsi ga si. udah 3 hari offline permintaan anda belum dapat di proses. gimana mau daftar di RS. kalo kehabisan nomer antri nanti kelewat jadwal kontrolnya.,1,neutral
tolong di upgrade min.apk untuk kepentingan rakyat ko trus trusan ngebug,1,neutral
mantap kang,5,positive
"tingkat kan terus pelayanan, makin bagus",5,positive
apk dana nya di pake korup ap gmn si baru MW daftar ae disusahin di otp nya,1,neutral
kode Verifikasi tidak saya Terima saat mau mendapat apa yang harus saya. lakukan?,1,neutral
system sesuai yg di inginkan,5,neutral
tidak beroprasi dengan baik dan tidak membantu sama sekali,1,neutral
aplikasi apaan ini... registrasi pake nomor hp gk pernah masuk sms nya..udh seharian nunggu ttp gk masuk,1,neutral
kode verifikasi lu gmn si aplikasi gblook,1,neutral
"parah aplikasinya , tidak bisa verifikasi nomor telepon , pendafataran saya tidak berhasil 👎👎👎",1,negative
permudah akses pindah klinik & pendaftaran,5,positive
"nyoba masuk aplikasi susah banget, kesalahan no induk kependudukan pdhal udh bner itu, sering error, pasword jg g bs tersimpan otomatis ribet bet",1,negative
setiap mau daftar selalu bermasalah di bagian verifikasi Nomor mending gk usah pakai aplikasi segala malah ribet nyusahin aja,1,negative
"good, sangat bermanfaat sekali.",5,neutral
"Rusak nih aplikasi, verifikasi wajah udah jelas disuruh ulang mulu, kerja yang bener adminnya jangan cuma bisa korup perbaikin apknya",1,negative
aplikasi bermanfaat,4,neutral
aplikasi gak jelas uangnya banyak di korupsi bikin aplokasi asal2an,1,neutral
aplny bagus,5,positive
"sangat mempermudah , terima kasih",5,positive
mau daftar di minta nmr hp sudah saya isi nmr hp gk kluar2 kode otp nya gmna sih.......,1,neutral
"TOLONG YA PERFORMANYA DI tinggkatkan lagi,udah sering kali jkn eror barengan sama anak saya kontrol ke rs,dan skrng tiba tiba data anak saya di nonaktifin dri databasenya. pdhl harusnya hari ini anak saya kontrol ke rs.",1,neutral
"Aplikasi Tolol, Tidak Membantu Sama Sekali",1,neutral
membantu dalam pelayanan berobat ke Rumah Sakit,5,neutral
mantap playanan di peterani,5,positive
Benerin Apknya. verifikasi wajah gak bisa2,1,neutral
nantap,4,neutral
"bintang lima dulu,, lihat nanti kedepan nya bagaimana",5,neutral
"selalu membantu,dan mempermudah kami selaku pengguna apk",5,positive
puas sekali meskipun sedikit antri di kantor,5,positive
bagus respon nya,5,positive
Cepat dan mudah.,5,positive
"bukannya mempermudah masyarakat malah di buat susah, untuk login aja susah, buat verifikasi minta kode OTP susah, masukin email udah bener dibilang salah, sumpah kenapa sih mempersulit ajaaaaaaaaa",1,negative
sekarang aplikasi ini makin ribet ajah. tiap mau daftar login nya gagal terus😡 makin mls jadi nya pake aplikasi seperti ini👎,1,negative
ribett daftarnya.,1,neutral
"aplikasi nya mempermudah segala hal,, pelayanan yang bagus tingkat kan terus jkn mobile.terima kasih",5,positive
"bikin repot saja..ketika mesti keluar masuk terus..... ngabisin waktu, ... jangan minta maaf terus tnpa pernah terlihat solusinya",1,neutral
"saya sudah bayar tapi status masih diterima bank,ngak ada keterangan lunas tolong solusinya admin.",5,positive
"tolong di perbaiki lagi aplikasinya, kendala tidak menerima kode verifikasi untuk pembuatan pendaftaran akun.. (di aplikasi lain aman saja ketika menerima kode verifikasi)",1,positive
"ini kok susahnya minta ampun siiiiiihhhh??? tiap data harus diisi kembali saat log in ulang, ya ampun susahnya minta ampun banget, segala ngirim kode log in nya gada yg kekirim ke no. hape, diulang-ulang tetap aja gada. Dari dulu gini terus. Segala ngirim kode loh. Tolonglah masa gini terus sih.",2,negative
masa gak masuk2 kode nya padahal nomor nya aktif,1,neutral
baru kemarin login dibpjs sjg login lagi malas,1,neutral
sangat membantu dan ga perlu antri lagi dikantor..,5,neutral
bpjs gimana si saya sudah melunasi pembayaran tapi status masih blm aktif.. tolonga jangan di persulit rakyat kecil..,1,negative
"mau daftar di jkn mobile ribet amat harus pake verifikasi SMS, kalau gak ada pulsa gak bisa nerima SMs, harus isi pulsa dulu,",1,neutral
baik untuk untuk impormasi dan kemudahan berobat,5,positive
ini niat gak sih buat aplikasinya? baru juga selesai download pas dibuka malah keluar terus setiap kali dibuka 🥲,1,neutral
aplikasinya sudah mudah digunakan dengan kecapatan yang sudah baik,5,positive
"membagongkn sangat ribet ketika kesusahan saat masuk padahal sangat dibutuhkan sekali, meskipun sudah dengan cara lupa pin tapi menunggu sms kode otp tidak ada sampai berjam jam, padahal pulsa biasanya jg banyak..,",1,negative
mudah.. cepat..gampang,5,positive
terima kasih JKN mempermudah kami,5,positive
"aplikasi ga bisa digunain, mau ambil antrean online tp ujung2nya harus antri lagi di rs nya..Krn ga bisa ambil antrean by hp lgsg..",1,neutral
mudah penggunaannya info lebih cepat,5,positive
"Aplikasi pemerintah EMG jelek ya wkwk Saya mau daftar lewat aplikasi verifikasi wajah gagal terus,lalu kirim otp sms saya cek masih belom masuk Minimal dibenerin lah ini saya ada keperluan buat daftar sekolah",1,negative
nomor hp gak pernah dipakai untuk daftar tapi gak bisa dipakai di aplikasi ini 👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿,1,neutral
"aplikasi tolol , mau ngadu susah minta ampun . dsruh masuk NIK malah gak bisa , trs gimana mah ngadu ?? kan tolol . bikin apk dan web mahal mahal tapi ngga bisa di gunakan buat apa wahai pejabat bpjs ?!!!!!!!!!",1,negative
"saya tinggal di daerah yang susah nakes, antri selalu tidak kebagian. giliran kebagian antrian, aplikasi nge bug dan tidak bisa menampilkan daftar antrian. aplikasi untuk orang sakit kok malah bikin tambah sakit",1,negative
"verifikasi nomor hp slalu gagal , otp ga masuk² ! konyol",1,negative
"aplikasi mempersulit orang yg mau berobat, tolong ini yg bikin aplikasi undur diri aja payah",1,negative
"aplikasi ga jelas setiap mau daftar trs masukin no hp gabisa terus kode otp nya gapernah dikirim, kaya gimana sih?",1,neutral
"setelah di update makin gak jelas tidak bisa diakses, konfirmasi lupa sandi juga gak ada balasan untuk pengiriman kode otp ferivikasi, untuk pasien kesusahan pengambilan nomor antrian untuk kontrol di.r.s dikarenakan proses semakin ribet lewat online tidak bisa diakses",1,negative
good aplcation,5,neutral
transaksi belum dapat diproses terus,1,neutral
ga bisa daftar...... haduh,1,neutral
stress gabisa bisa ngambil antrean online faskes pertama,1,neutral
bukan aplikasinya yg masalah tp bpjs nya yg ribet skrg ini,4,neutral
"kenapa setiap saya akan membuat akun baru tapi setiap memverifikasi wajah selalu gagal? sudah coba berkali-kalii, bahkan saat mobile jkn mengirim kode LEWAT sms tidak pernah ada, tolong segera di perbaikii",1,negative
maaf min ak ada kendala nih masa bpjs anak saya yg ke 2 jadi ngga aktif si terus jg mau pindah faskes ngga bisa2 jg gmna nih katanya bisa diperbaiki datanya lewat jkn mobile tapi aku ngga bisa2 si 😥😪,1,positive
pelayanan yg baik dan ramah,5,neutral
Sudah hampir satu bulan eror tidak bisa menggunakan aplikasi ini,1,neutral
mudah dan bagus,5,positive
kenapa bukti pendaftaran tidak muncul??,2,neutral
"mudah melakukan pergantian paskes, gak harus ke kantornya langsung",5,positive
apk apa ini kok mau resgitar nga bisa sedangkan email bisa masuk kode otp masa giliran no telepon nga bisa ..KLO nga niat nga usah bikin apk ini bikin emosi aja funck.,1,neutral
Ini aplikasi apaan nungguin otp aja buset ampe bosen balik lagi balik lagi gk di kirim2 kode nya lewat nomor hp,1,neutral
"cacat,sekedar mau daftar bpjs pun aplikasinya gabisa.",1,neutral
"Sangat Membantu dan Berguna, Terimakasih 🙌",5,neutral
app yang selalu ngegoblokin dan mempersulit rakyat makanya negeri Konoha ini gak maju maju yang ada ujung ujungnya duit melulu mau daftar aja kaya anak TK yang belum ngerti baca malah disuruh ulang ulang terus,1,negative
"Mudah di akces,, informasinya cukup memberi solusi. 👍🙏",5,positive
saya sampe lupa password gbs di ubah ameh,1,neutral
"ngga guna, aplikasi ngga ngebantu",1,neutral
mudah sekali dalam melakukan perubahan faskes.,5,positive
"minta tolong jkn yang jelas dong, masa vermuk gagal mulu udah jelas yang punya sendiri, terus disuru dateng langsung buat cek keaktifan doang padahal",2,negative
proses untuk perubahan data cepat,5,positive
sangat membantu untuk dapat nomor antrian di RS,5,neutral
kalau ada gambar bintang yg setengah saya pasti klik bintang yang cuma setengah Berulang-ulang OTP tidak ada terus,1,neutral
"Hadehh aplikasinya masih lemot, ngirim SMS verifikasi terlalu lama",1,neutral
apa apaan lahh aplikasi lemot verif sms/email salah terus padahal no dah bner😮‍💨 parahh sihh,1,neutral
pelayanan sgt bgs,5,neutral
"mohon penjelasannya , kenapa gk bisa d buka selalu log in / eror 🙏",1,neutral
"mau daftar jadi peserta udah kayak mau daftar kerja, nunggunya sampe tua, lama bener ngasih kode otp, sampe 2jam masih belom dikasih, mending gosah buat ni aplikasi kalo kagak di urus, kerja gajelas ngurus aplikasi gabisa, apa yang bisa di andelin dari aplikasi buatan pemerintah. mending buat aplikasi pake blackbox lebih baik dari aplikasi buatan pemerintah, intinya perbaiki lagi jangan cacat dalam bekerja.",1,positive
keren sangat dimudahkan sebagai warga Jabar dalam membuat BPJS,5,positive
mudah sesimple itu,5,positive
"ko alikasinya gak bisa log in, malah trus loading di captcha",1,neutral
"perubahan data mudah, namun banyak perintah yg harus di ikuti",4,positive
"anda harus nya mempermudah sistem nggak jelas ,,maunya apa pemerintah ini , kowiiiiii",1,positive
"aplikasi nya jelek banget, semua rumah sakit suruh nenek² kakek² suruh buka aplikasi jkn mobile,padahal server nya overload, buat developer aplikasinya ngotak dikit napa, pada gak bener maintenance servernya, YANG BENER BUAT APLIKASINYA",1,negative
"Pelayanan masih kurang kadang error ,,",2,negative
sangat bermanfaat aplikasinya utk mempermudah urusan ttg bpjs,5,positive
top dah jkn mobile mempermudah kita,5,positive
Apalah kirim kode Verifikasi aja lama amat.,2,neutral
Mantaps sangat membantu apk mobile JKN nya,5,neutral
selalu tidak bisa terhubung ke server rudet,1,neutral
"sangat membantu,tapi tolong jangan sering update",5,neutral
"SAYA PASIEN POLI SARAF! saya mau ganti no dan email kenapa ribet sekali,",1,neutral
maķin terbaik,5,positive
"sulit login meski pass dan NIK benar, sering error kalau ""lupa password"", serba sulit diakses seperti aplikasi masih beta",1,negative
"gajelas banget gabisa daftar, verifikasi no nyangk muncul sms padahal udah beberapa kali",1,neutral
sangat mudah dan tepat,5,positive
susuah amat mau daftar nungu sms verifikasi ga nongol nongol tolong ong di permudah jangan di persulit,1,neutral
harus bebas dari korupsi,5,neutral
gabisa dapet otp gajelas banget,1,neutral
"untuk pindah faskes sangat membantu, untuk pelayanan yang lain belum coba",2,neutral
"slalu minta update, tp error trs",3,negative
tidak bisa buat cek riwayat pelayanan,2,neutral
"Aplikasi tololl, gak gunaa!! orang sakit gak sadar, ini suruh verifikasi muka kekmana!! udah bisa di lewati nunggu otp gak masuk2, udah slesai keterangan jaringan offline kekmanaa!!!",1,neutral
oke pelayanannya,5,positive
"ini gimana ya saya mau nambahin anggota keluarga di jkn mobile ga bisa"" , abis itu saya coba lagi ga bisa jg klo mau nambahin anggota keluarga harus yang dah nikah padahal ibu saya dah nikah masih ada suami masa ga bisa jg",2,neutral
sudah ok,5,neutral
"verifikasi no tlp, susah banget, gk dikirim-kirim kode nya.",2,negative
"sekarang susah di akses, aplikasi nya sulit di buka, sudah update padahal, ada kah penjelasan dr pihak terkait tentang masalah ini?",2,negative
gak koneksi ke aplikasi di klinik Lacasino. Makassar. tertulis antrean masih 5 jam dan 10 pasien. tapi datang sore ini katanya dokter gigi sdh pulang. Jadi tdk terlayani. Sekian trims,1,neutral
mau daftar kode verifikasi ga masuk2 nyusahin!!!!!!,1,neutral
ternyata pindah faskes dipermudah,5,positive
Sy mau ber0bat ngurus rujukan. Ulang tapi di srh daftar 0nline sudah pernah di daftarkan. Sm. Petugas rumah sakit tapi gk. Bisa karna hp sy tidak bisa mengakses m0bile jkn,1,neutral
"masa iya gk bisa make wifi , harus make paket data sh",1,neutral
kenapa aku gak bisa masuk lagi ya ke jkn katanya sudah masuk 3 perangkat aku bingung aku suami ku dan anak ku beda2 no jkn nya jadi punya 3 aku juga 😕,5,neutral
semoga bisa di permudah lagi dan tidak di persulit kalau memang saya bisa masuk saya ubah lagi bintang nya terimakasih atas sarannya🙏,3,neutral
"mau login aja susah,nunggu kode sampe bbrapa jam,ga ada kode yang dikirim.",1,neutral
"aplikasi tidak berfungsi, mau login aja gak bisa. gak guna!",1,neutral
aplikasi yg sangat memudahkan bagi pasien🙏,5,positive
dengan adanya mobile jkn sangat membantu dlm pelayan dan informasi,5,neutral
sll transaksi blm bisa diproses,1,neutral
SISTEM BENERIN WOIII MASA GUA DARI TADI PAGI NYOBA REGISTRASI TAPI KODE VERIFIKASI NYA GAK MUNCUL MUNCUL,1,neutral
tagihan BPJS dibayar sekalian 2 bulan tapi masuknya cuma 1 bulan. hebat memang apk indo ini,1,positive
mau masuk ke fitur-fiturnya tidak bisa minta kode verifikasi udah nunggu in lama dan berkali kali sampai waktu habis kode gak dikirim2 pdhal nomer hp aktif,2,neutral
sementara cukup ok dan sangat membantu,5,neutral
"ga bisa registrasi,kode verifikasi SMS nya g masuk2 udah di coba berkali kali",1,neutral
"Mobile JKN sangat Mudah digunakan dan mudah dipahami , sangat membantu sekali jika akan melakukan perubahan data dll",5,positive
aplikasi nya perlu di tingkatkan lagi sering logout sendiri,1,neutral
udah masukin nomor telepon kok kode verivikasi nya gak muncul muncul ya? udah 3 hari ni masih gak mau. ayolah Dev fix lah aplikasi ni,1,neutral
semoga makin baik lagi,4,neutral
"enakan umum mahal gapapa yg penting sehat cepet, ga guna ikut bpjs bayar mahal kelas 1 nginep 2 hari 2 malam kamar kosong susah kalo umum cepet ga usah nginep langsung di adain semua ribet biyaya sama aja kayak make ni program ga guna ga mutu lapor kemanapun ribet gua ga miskin ga butuh ini program bye",1,negative
