text,sentiment
aplikasi bantu hp jadul akses mudah proses pindah faskes gampang,positive
tolong baik aplikasi kasihan yg kontrol rs,positive
nelponnya kena pulsa antar operator banyak sebentar aplikasi mint verifikasi data,neutral
aplikasi bantu akses layan sehat serta jkn,neutral
aplikasi jelek udh daftar aja kudu dftr lg ribet nyusahin warga dftr janji temu aja ga abis mulu pdhl h sblm janji temu kocakkkk,negative
suka lot,positive
verifikasi no hp,neutral
terimakasih bpjs,neutral
klo ubah faskes yg jgn bln tp bsa cepat maksimal,positive
keren banget ubah data aplikasi,neutral
mantap,positive
aplikasi mobile jkn buruk captha login,negative
mohon bantu knp log out kalo masuk susah d cek,negative
kek bujang klen tengok aplikasi orang verivikasi wajah klen bilang cahaya dah terang nya awak aja klen bilang terang bilang ama klen klen baik aplikasi biar enak orang makeknya sulit kek awak barusan,neutral
banyak error aplikasi errornya buka website,negative
mudah bantu aktivitas bpjs,positive
kode otp nya sihh penting depanncuman karna nunggu otp mempersulitt bangettttolong baca komen kamikami bayar pajak diperaulit,neutral
server ngelag gak rujuk mending web kalo ngelag gin,neutral
aplikasi susah bener verifikasi nya,negative
mudah pake aplikasi jd ga pake kartu fisik lg,positive
kontrol rs yg daftar online suruh daftar manual meja layan tuju daftar online ya,neutral
aplikasi nya error,negative
serring error jaring bagus salah pas ambil nomr antri udah tanggal bulanya udah,neutral
aplikasi sampah kode verifikasi gak kirim kirim mana udah verifikasi wa sms update serasa aplikasi tinggal jaman,negative
lupa password trs kode sms gamasuk kode kode email email ga daftar pas udah daftarin email gimana sih tolong jngn sulit obat sulit banget tolong responnya ga orang uang obat,negative
jkn update masuk gagal ya,negative
guna aplikasi mudah,positive
buka aplikasi bikin hp ngeblang ya,neutral
daftar onlinenya susah bget hubung server udah coba kali tetep aja trus suka logot lgi,neutral
aplikasi ga daftar nya aja susah sih perintah aplikasi kaya gin,negative
aplikasi mobile jkn mudah ambil nomer antri daftar aplikasi ribet mudah paham,positive
tarik zmobile jkn,neutral
aplikasi nongak slaha password ulang bilang udah daftar daftar slah nik password bodoh,neutral
susah bgt kode otp nyaaplikasi susah orang yg susah,negative
scan wajah ribet,neutral
install berukali coba sesuai instruksi transaksi proses mohon benah terima kasih,neutral
bagus bantu,positive
moga layan kali muas,neutral
benerin bug daftar online daftar online aja errornya kalo kayal gin pake aplikasi,neutral
aplikasi jelek banget udah ganti nomber gatau nomber ganti nomber aktif pas login log out nomber kode repeal nya nomber gatau nomber yakali hack orang ngasih data aja ga baik kesel bet,neutral
mohon tim it tingkat bpjs wajib pakai jkn pas butuh jkn ngebug akses internet lancar kuota dokter aplikasi,neutral
defini sulit rakyat ya serba online minimal adakan uji coba aplikasi jalan sesuai mesti masyarakat akses nya mudah serba online aplikasi nya penuh bikin susah masyarakat mah,negative
baru lgi donk mobile jkn nya udah daftar tpi kon vertifikasi nomer ku aktif email aktif aktif sich nomer tlpn email jdi susah vertifilasinya,negative
aplikasi gimana sih ga kirim kode otpnya udah coba kali sampe beda ga kirim,neutral
aplikasi kocak bug buat aplikasi ngga niat bnget bikin aplikasi uang aja korupsi,neutral
kadang suka eror,positive
gbisa dwnload ggl pdhl ruang simpan,neutral
alah payah salah password jkn suruh verifikasi via sms ulang slow respon via whatsapp hari aja bulan karna beda status standar,negative
ubah faskes hasil daftar online faskes nya ubah info serta,neutral
moga dah slalu benah yaaa amin,neutral
aplikasi baik log out loginnya susah eror,neutral
responya cepattrimakasih mobil jkn,neutral
ribet eror kaya yg aplikasi,neutral
aplikasi memudahlan,neutral
otp sms kirim susah,negative
aplikasi nya buka langsung layar hitam ya,neutral
ga login woy,neutral
joss,neutral
sakit aplikasi tmbah susahsusah loginsusah daftarsudah enak jdwal kontrol pakek aplikasi rumah sakit ganti aplikasi jkn gak error mulujkn ribet,negative
kali sandi kode otp nya gak kirim kirim emng rada rada anehhhhhhhhhh,neutral
apk akses,neutral
lihat riwayat serta utama,neutral
daftar ga verifikasi sms bilang offline jaring normal aplikasi tolol,neutral
apk perintah emang gapernah becusss developernyakode otp gapernah masuk gilaaaaaaaaa,neutral
bantu obat pikir biaya,neutral
mudah pakai aplikasi,positive
baru log in niksandidan capsha udah benerkembali daftar no nik suadah daftar bpjstrs gmn loq in apl,neutral
sipp tingkat jamin aman data pribadi,neutral
kadang suka log out overall good,positive
terimakasih mobile jkn bantu mudah,positive
mudah daftar obat,positive
developer gak buka,neutral
apk si masuk akun aja sulit main kode captcha nya muter gak,negative
aplikasi mudah bagus tunggak pmbayaran selesai langsung aktif kmbali,positive
rangin korupsi benerin aplikasi nya captcha captcha sih gamau angka woi,neutral
heran ulas buruk aplikasi error minta proses mohon maaf ketidaknyamanan akan jaring offline koneksi internet bagus hadeeh baik sulit guna masyarakat,negative
mantab,neutral
sederhana lengkap,neutral
oke boss mantap,positive
aplikasi ruwettt kode otp masukk kalo bikin aplikasi yg bener,neutral
,neutral
verifikasi no hp gak bisaudah pake no tau indosat tetep gak haadeeeeeeehhhb,neutral
bantu banget keluarga,neutral
,neutral
buka susah macet bikin susah,negative
tingkat kualitas,neutral
login harus auto debit pilih doku pas udah sukses klick ok blank hitam,neutral
djiooooosss mantap,positive
terima kasih apk yg bantu mudah akses program bpjs,positive
nyusahin aplikasi suka logout loginnya ribet masukin nik ktp sandi kasihan kalo yg megang hp orang tua heboh,positive
bintang mohon maaf ni akun login daftar autodebit dlu dftar mnta kode otp sms tpi kode ga masuk isi pulsa jga masuk kode jam kerja kah,neutral
sempurna,neutral
tolong tingkat,neutral
aplikasi log out check in terang udah hasil admisi pas nanya bagi timbang tensi masuk hasil chec in nya,neutral
eror mulu ne aplikasi cepat jd lambat,neutral
habis update gabisa login akun daftar,neutral
error offline,negative
rujuk februari blm muncul bisa udah muncul engk,neutral
moga manfaat mudah masyarakat,positive
terimakasih layan,neutral
aplikasi mudah erti cepat,positive
gak antri online pol gigi h udh tunggu gilir pas booking jam via aplikasi error buang aplikasi sehat buruk,negative
mobile jkn muas,neutral
ko knapa gak download iya aplikasi nya,neutral
ga bs masuksmua ud bnr pin nmr nikpencet masuk ga ad responparah,neutral
otp pas masuk udah habis ngulang g,neutral
nomer hp akun kk mertua beda kk mertua tua hp paham pakek hp jugak ruang sakit cein antre pakek mobile jkn efektif banget no hp maksimal kk gitu cekout cekin mobile jkn sulit banget password salah salah ribet banget buka efisien terimaksih mohon update,negative
bagus bantu sehat,positive
daftar sulitketerangannya respontolong baik kerja aplikasi biar mudah daftar tentu jadwal kunjung rumah sakit rujuk,positive
info user mjkn terima kode otp daftar verifikasi pasti penuh langkah pasti nomor telepon seluler aktif pasti pulsa nomor ponsel rp datang faskesrumah sakit kunjung berobatcheck up bantu cs yg ambil kode otp,neutral
sulit login perkara hp ilang login sulit bgt,negative
aneh aplikasi kelas perintah jelek gabisa login nik pw salah gw masukin nya bener ganti sandi nya sms ga email pdahal udah daftar,negative
aplikasi buruk banget logout trus tulis login perangkat padal buka aplikasi perangkat aja jangan orang akses akun jkn kalo bener sih gila data bocor,negative
ribet kirim kode otp,neutral
masuk suruh update trs,neutral
program rehap bayar cicil tp gak lgsg aktif gak bantu,neutral
alhamdulillah mudah ya verivikasi nya whatsapp jdi nggak pulsa isi layan nya mudah erti bantu,positive
sulit penggunatiap buka login pake nik tolong baharu jgn susah masyarakat aj,negative
aplikasi lot ga eror,neutral
habis update logout sendirimau login susah ampun jaring sinyal fullsudah hari gak login gimana pakai kontrolkarena daftar aplikasi bener bikin gedeg aplikasiparaaahhhhhhh,negative
kali ambil antri faskes trobel terang coba daftar dokter daftar klik susah pasti puskes masuk data guna tau nomer mohon maintenance,negative
apk ruwet maksimal pasu nik kalo kali gak buka suruh hub cs buruk buruk,negative
alhamdulillah urus aman serba kendali amiin,neutral
verifikasi wajah gagal melulu,negative
aplikasi gajelas kocak eror sulit orang masuk,negative
captcha gak gak login,neutral
masuk ga trus ya kenpa mohon bantu nya,neutral
tibatiba logout sndiri sandi salah melulu lupa sandi kode verif ga kirim kek hadeh,neutral
yg bener aja kode otp ga kirim,neutral
ganti faskes gak klik provinsi kabupatenya baik bang bayar lho,positive
aplikasi kuno tender aja yg implementasi kuno an fitur online jaman digitalisasi,neutral
kelik tambah prserta,neutral
mantapndah,neutral
daftar aplikasi kode verifikasi ga masukmasuk ulang kali kirim ulang ga masuk tolong perhati gimana sih orang cepat,positive
tolong buatin mode kamera kasi yg anak bayi tantrum klo foto kamera mah,neutral
mantapsemua jd lbih mudah,positive
mobile jkn mudah pasien akses layan sehat,positive
fitur rubah faskes mudab aplikasi tolong sampe nunggu bln kalo rubah faskesnya,neutral
hp android jadul gk download tdk kompatibel,neutral
apk sandi udah ngak pake spasi hadeh nyusahin aja,neutral
gimana sih login ngak pas cba reset password otp ngak masuk tolong baik,positive
pindah rumah ganti alamatalamat nya rubah langsg ya,neutral
bagus kerja cepat terima kasih,positive
urus dgn bpjs egk ribet pake ktp,neutral
bantu mudah,positive
aplikasi guna banget,neutral
moga layan yg tenang pilih,neutral
mntap,neutral
mudah daftar faskes nya,positive
mudah cek sehat jaga sehat kan,positive
aplikasi bantu kebijakaannya d rubah screenshoot layar susah ngasih no antri orang tua a,negative
apk perintah bagus apk swasta jelek banget susah d akses,negative
woe captcha gak muncul udah download hp beda urgent anak sakit kayak taik aplikasi tolol benerin woe,neutral
log out otomatis login gagal,negative
samgat bantu sekaliiii terimksi,neutral
mebantu orang tangan sehat,neutral
mantap aplikasi update,positive
manfaat,neutral
harap aplikasi baik login karna ribet login buka data terlogin langsung masuk aplikasi login nya kendala nomor aktif pasword lupa harap verivikasi kode baru wa,positive
aplikasi gak daftar aja susah,negative
layan tugas nya ramah ramah terimakasih,neutral
nggak scrennshoot skrng gimana luar nggak kuota kaya ss enak pas tinggal tunjukkin ss aja nggak log in apk nya,neutral
ya bagus,positive
jlk banget mulu,neutral
suruh login fitur lot ecek antri pasca rawat inap,neutral
ambil nomor antri faskes muncul warning transaksi proses,neutral
suka aplikasitapi masuk susahpadahal dipke rumah sakit,positive
bantu org yg,neutral
aplikasi yg upgrade masuk data upgrade logout tolong team tugas kerja giat repot,negative
error mulu heran gapernah maintenance jelasjelas email udh bener pake email daftar terang tetep aja email daftar heran apk perintah teh,negative
kode otp gk masuk,neutral
baru aplikasi lupa pasword tdk terima otp gitu,neutral
sukses mantap proses cepat erti,positive
aplikasix bagus,positive
apk gajelas yg komplain verifikasi salah jaring baik apk,positive
mudah layan sehat,positive
pas daftar verifikasi nomer telpon gak terima kode verifikasi,neutral
bantu mobile jkn trims,neutral
aplikasi sampah pajak aja gede gilir aplikasi kayak sampah,negative
terimakasih bpjs tingkat layan organisir tugas layan sehat tempat pasien milik bpjs prioritas gak ragu giat bpjs back up biaya pas sakit semangat,neutral
mobile jkn mantp,neutral
kirim kode otp nomor hp otp akun otp otp mending cepat ulang gitu aja inti loop tambah akun yg susah payah buat hilang,negative
mantap mudah,positive
membantutiba suruh login lagipas login bilang daftar pas daftar d de sih jkn bolak rs aktifin buang boss,neutral
mudah operasi trmksh mobile jkn,positive
aplikasi lupa katasandi kode otp sms nunggu jam jam gk kirim kode nya gk log in,neutral
aplilasi mobile jkn tolong baik berkalikali pakai aplikasi jelek sistem nya aplikasi erorr ulang skrng klo daftar pake antri online mobil jkn aplikasi nya aja erorr kasi pasien klo pasien tua yg gaptek tolong baik tindak lanjut daftar online aplikasi mobil jkn nya jelek eror update logout,neutral
terimakasih aplikasi mabail jkn aplikasi nya keren banget bagus cepat,positive
auto debet aktif nggak masuk no rekening fitur,neutral
ubah faskes mantap,positive
mudah proses bpjs,positive
aplikasi rusak eror daftar aja susah verifikasi sulit wajah no hp email sulit rakyat nyaman layan aplikasi nya sulit,negative
alhamdulilah,neutral
muas,neutral
susah banget loginnya coba lupa password gak fungsi reinstal alhasil gagal klinik,negative
app jelek banget susah masuk,negative
jaya nyata,neutral
kadamg ubah kadamg lwmott aneeehh,neutral
good aplication,neutral
login nomer imail no hp,neutral
apk dongo logout pas masuk no induk salah gak log in,neutral
mudah kantor daerah dalam,positive
terima ksh,neutral
layan,neutral
minggu logout akun error login device login device ganti password random google password manager bikin gedeg login motong pulsa dulunya daftar butuh nomor aktif isi pulsa dalih kirim otp login aja nggak butuh otp orang iseng login pake akun nggak butuh factor authentication password kali ganti loh,negative
buka aplikasi marahlogin dg otp no tlp ga login dg email ga,neutral
aplikasi bagus peetahankan tingkat,positive
knpa masuk gagal gagal nik dll bener make nya gmna,negative
sumpah tolong bngt yg it apkny ngeleg bngt dh pdhl jaring bagus,positive
ganti email,neutral
aman,neutral
piye to iki aplikasi ngrepotin bgt nik sesuai tp d terang nik gak sesuai trs klik ganti pasword nya yg salah pd sesuai pas daftar tolong baik iya bayar bulan tp gilir pake gak daftar,positive
crash mulu gak buka app knpa sih benerin,neutral
login aja susah bgtberjam jam gagal trus knp mesti sulit bgni layan nyabikin emosi aja,negative
klo malam jdi gak dakses lebih bagus,positive
daftar ga kelas apl perintah kaya gin,neutral
otp via sms gapernah muncul jaring bagus kartu aktif,positive
mobile jkn bantu,neutral
aneh alamat pdhal sesuai ktp tpi salah,negative
cepat mudah,positive
payah aplikasi,negative
aplikasi otp sampe x kirim kode gadak masuk ngaku aplikasi perintah gin bnyk korupsi sampe update aplikasi kek gin aja gagal asli lawak,negative
ga login krn batas perangkat imei muat akun solusi yg saran coba login perangkat coba login perangkat gagal arah tlp carecenter habis pulsa hasil nya nihil krn sya coba manual perangkat sya coba ulang alesan optimal sistem tugas care center aplikasi satset bet ribet hadeuh,neutral
aplikasi tingkat baik,positive
aplikasi mobiljkn jujur aja pake aplikasi tp td dpt layan bagus daftar online tp daftar jam pagi gak jam milih jdwal nya dokter jam buka dokter daftar online klo sdh daftar online sampe lokasi antri jam jam klinik,positive
mudah ubah faskes antre online administrasi,positive
bantu pindah faskes daftar antri online obat klinik te fasilitas lengkap tunggu antri online,neutral
